02001001,02002010,02003003,02004002,02005001,02006030,02007001,02008001,02009003,02010002,02011004,02012005,02013002,02014003,02015001,02016001,02017002,02018061,02019002,02020003,02021001,02022004,02023002,02024001,02025021,02026001
02001002,02002002,02003001,02004002,02005002,02006004,02007003,02008001,02009003,02010003,02011006,02012004,02013002,02014001,02015003,02016004,02017002,02018003,02019003,02020003,02021001,02022001,02023002,02024003,02025021,02026001
02001001,02002010,02003003,02004002,02005002,02006016,02007003,02008003,02009003,02010003,02011003,02012004,02013002,02014003,02015002,02016004,02017002,02018011,02019001,02020001,02021001,02022004,02023004,02024002,02025028,02026001
02001001,02002004,02003002,02004003,02005001,02006016,02007001,02008001,02009002,02010003,02011003,02012004,02013002,02014001,02015003,02016003,02017002,02018001,02019001,02020001,02021001,02022003,02023002,02024002,02025021,02026001
02001001,02002009,02003002,02004002,02005001,02006030,02007003,02008001,02009001,02010004,02011005,02012004,02013002,02014007,02015002,02016001,02017002,02018163,02019002,02020001,02021001,02022001,02023002,02024004,02025027,02026001
02001001,02002010,02003003,02004006,02005002,02006004,02007003,02008001,02009005,02010005,02011001,02012004,02013003,02014003,02015002,02016002,02017002,02018021,02019001,02020001,02021001,02022001,02023004,02024002,02025027,02026001
02001002,02002010,02003004,02004005,02005002,02006016,02007003,02008003,02009005,02010002,02011005,02012004,02013003,02014003,02015005,02016004,02017001,02018001,02019003,02020001,02021001,02022004,02023003,02024001,02025021,02026001
02001002,02002003,02003005,02004005,02005001,02006016,02007003,02008004,02009004,02010003,02011004,02012005,02013002,02014003,02015002,02016001,02017002,02018055,02019001,02020001,02021001,02022004,02023004,02024001,02025020,02026001
02001002,02002004,02003002,02004002,02005002,02006014,02007001,02008001,02009002,02010003,02011001,02012003,02013003,02014001,02015002,02016004,02017001,02018003,02019003,02020001,02021003,02022002,02023002,02024002,02025022,02026001
02001002,02002009,02003004,02004004,02005001,02006032,02007003,02008003,02009003,02010004,02011002,02012002,02013003,02014006,02015001,02016001,02017003,02018040,02019002,02020002,02021001,02022001,02023003,02024001,02025030,02026001
02001001,02002004,02003002,02004005,02005001,02006014,02007003,02008003,02009004,02010004,02011004,02012004,02013003,02014003,02015001,02016002,02017002,02018047,02019001,02020001,02021001,02022001,02023002,02024003,02025026,02026001
02001001,02002010,02003005,02004007,02005002,02006016,02007001,02008001,02009005,02010004,02011001,02012005,02013003,02014002,02015001,02016001,02017002,02018040,02019001,02020001,02021001,02022004,02023004,02024002,02025021,02026001
02001002,02002010,02003002,02004003,02005002,02006010,02007001,02008004,02009003,02010003,02011001,02012005,02013004,02014001,02015002,02016004,02017002,02018003,02019001,02020001,02021001,02022001,02023003,02024004,02025021,02026001
02001001,02002010,02003002,02004003,02005001,02006016,02007001,02008003,02009003,02010004,02011001,02012005,02013002,02014003,02015003,02016003,02017002,02018043,02019002,02020001,02021001,02022001,02023002,02024002,02025025,02026001
02001001,02002010,02003002,02004002,02005001,02006030,02007003,02008003,02009005,02010003,02011002,02012005,02013003,02014007,02015002,02016002,02017002,02018057,02019001,02020001,02021001,02022002,02023002,02024001,02025021,02026001
02001002,02002004,02003002,02004004,02005004,02006004,02007002,02008001,02009004,02010001,02011001,02012003,02013001,02014001,02015003,02016004,02017001,02018001,02019003,02020003,02021002,02022002,02023002,02024001,02025023,02026001
02001002,02002010,02003002,02004003,02005001,02006016,02007001,02008003,02009002,02010002,02011005,02012004,02013003,02014002,02015001,02016002,02017001,02018040,02019003,02020001,02021002,02022002,02023003,02024003,02025021,02026001
02001001,02002010,02003001,02004004,02005002,02006014,02007001,02008003,02009004,02010004,02011003,02012003,02013003,02014003,02015002,02016002,02017002,02018043,02019003,02020001,02021001,02022002,02023001,02024002,02025026,02026001
02001002,02002010,02003001,02004001,02005002,02006006,02007003,02008003,02009004,02010002,02011004,02012005,02013003,02014005,02015002,02016003,02017003,02018004,02019001,02020001,02021001,02022001,02023003,02024003,02025018,02026001
02001001,02002004,02003005,02004007,02005001,02006030,02007002,02008002,02009005,02010003,02011005,02012002,02013003,02014001,02015003,02016004,02017001,02018103,02019002,02020001,02021001,02022005,02023003,02024004,02025022,02026001
02001001,02002010,02003002,02004001,02005002,02006010,02007003,02008001,02009001,02010003,02011001,02012004,02013003,02014007,02015002,02016001,02017002,02018041,02019002,02020002,02021001,02022001,02023002,02024002,02025026,02026001
02001002,02002010,02003001,02004002,02005001,02006016,02007003,02008003,02009003,02010004,02011002,02012004,02013003,02014006,02015004,02016003,02017002,02018117,02019001,02020001,02021001,02022001,02023003,02024002,02025020,02026001
02001002,02002010,02003003,02004005,02005001,02006014,02007003,02008003,02009005,02010003,02011005,02012004,02013002,02014002,02015002,02016002,02017002,02018003,02019002,02020002,02021001,02022002,02023002,02024004,02025024,02026001
02001001,02002004,02003003,02004005,02005001,02006014,02007003,02008003,02009004,02010003,02011004,02012004,02013003,02014003,02015002,02016002,02017001,02018003,02019001,02020001,02021001,02022002,02023003,02024003,02025021,02026001
02001002,02002010,02003002,02004004,02005001,02006030,02007003,02008003,02009005,02010003,02011006,02012003,02013003,02014002,02015001,02016002,02017002,02018043,02019003,02020003,02021003,02022001,02023003,02024001,02025019,02026001
02001001,02002001,02003002,02004003,02005002,02006012,02007003,02008003,02009003,02010004,02011003,02012005,02013003,02014003,02015003,02016003,02017002,02018007,02019001,02020001,02021001,02022001,02023002,02024002,02025028,02026001
02001001,02002004,02003005,02004007,02005001,02006013,02007001,02008001,02009005,02010003,02011001,02012004,02013003,02014001,02015002,02016003,02017002,02018027,02019003,02020001,02021001,02022002,02023003,02024003,02025021,02026001
02001001,02002010,02003004,02004002,02005001,02006036,02007003,02008003,02009005,02010004,02011004,02012004,02013003,02014007,02015003,02016002,02017002,02018041,02019001,02020001,02021001,02022004,02023004,02024001,02025021,02026001
02001001,02002003,02003005,02004006,02005002,02006014,02007003,02008003,02009005,02010003,02011002,02012003,02013002,02014002,02015002,02016002,02017001,02018043,02019001,02020001,02021001,02022004,02023003,02024002,02025021,02026001
02001002,02002004,02003001,02004001,02005003,02006014,02007001,02008001,02009004,02010001,02011002,02012003,02013003,02014001,02015005,02016004,02017001,02018001,02019003,02020001,02021003,02022002,02023002,02024003,02025021,02026001
02001001,02002001,02003002,02004002,02005001,02006014,02007001,02008001,02009002,02010004,02011002,02012004,02013003,02014006,02015003,02016004,02017002,02018007,02019002,02020001,02021001,02022001,02023003,02024003,02025025,02026001
02001002,02002010,02003005,02004007,02005001,02006017,02007003,02008003,02009005,02010003,02011004,02012005,02013003,02014005,02015001,02016001,02017002,02018051,02019001,02020001,02021001,02022002,02023002,02024002,02025025,02026001
02001002,02002009,02003001,02004007,02005001,02006020,02007002,02008003,02009005,02010001,02011006,02012005,02013003,02014001,02015002,02016004,02017001,02018100,02019001,02020001,02021001,02022001,02023002,02024002,02025027,02026001
02001001,02002001,02003002,02004002,02005002,02006036,02007001,02008003,02009002,02010004,02011004,02012004,02013003,02014007,02015001,02016002,02017001,02018140,02019001,02020001,02021001,02022001,02023002,02024002,02025022,02026001
02001002,02002003,02003003,02004004,02005004,02006006,02007001,02008004,02009004,02010002,02011002,02012003,02013003,02014004,02015002,02016002,02017002,02018001,02019003,02020003,02021003,02022001,02023003,02024001,02025022,02026001
02001002,02002010,02003002,02004006,02005001,02006030,02007001,02008003,02009005,02010003,02011005,02012003,02013003,02014002,02015001,02016003,02017002,02018041,02019001,02020001,02021001,02022005,02023003,02024002,02025021,02026001
02001002,02002010,02003002,02004004,02005001,02006014,02007001,02008001,02009003,02010002,02011001,02012004,02013003,02014002,02015002,02016002,02017002,02018001,02019001,02020001,02021001,02022002,02023002,02024002,02025025,02026001
02001001,02002010,02003001,02004002,02005001,02006012,02007001,02008001,02009003,02010003,02011001,02012003,02013003,02014003,02015001,02016001,02017002,02018043,02019003,02020001,02021003,02022004,02023002,02024002,02025023,02026001
02001001,02002003,02003003,02004002,02005001,02006030,02007003,02008003,02009003,02010003,02011004,02012002,02013003,02014002,02015003,02016002,02017002,02018141,02019001,02020001,02021001,02022004,02023003,02024001,02025021,02026001
02001001,02002003,02003003,02004002,02005001,02006030,02007003,02008003,02009003,02010003,02011004,02012002,02013003,02014002,02015003,02016002,02017002,02018141,02019001,02020001,02021001,02022004,02023003,02024001,02025021,02026001
02001001,02002010,02003005,02004004,02005001,02006030,02007003,02008003,02009005,02010004,02011004,02012005,02013003,02014002,02015001,02016003,02017002,02018003,02019001,02020001,02021001,02022004,02023003,02024003,02025021,02026001
02001001,02002010,02003003,02004002,02005001,02006010,02007003,02008003,02009004,02010003,02011003,02012003,02013003,02014002,02015003,02016003,02017001,02018057,02019002,02020002,02021001,02022001,02023002,02024002,02025024,02026001
02001001,02002010,02003002,02004004,02005001,02006014,02007002,02008002,02009004,02010003,02011001,02012004,02013003,02014001,02015003,02016003,02017003,02018043,02019003,02020001,02021001,02022005,02023003,02024001,02025024,02026001
02001001,02002010,02003001,02004002,02005001,02006010,02007003,02008001,02009005,02010005,02011003,02012004,02013003,02014007,02015002,02016001,02017001,02018057,02019002,02020001,02021001,02022001,02023003,02024001,02025022,02026001
02001002,02002010,02003001,02004002,02005004,02006014,02007003,02008004,02009002,02010003,02011001,02012003,02013002,02014001,02015005,02016004,02017001,02018001,02019003,02020003,02021002,02022001,02023002,02024003,02025025,02026001
02001001,02002010,02003002,02004002,02005001,02006014,02007003,02008003,02009003,02010005,02011002,02012004,02013003,02014006,02015002,02016001,02017002,02018063,02019001,02020001,02021001,02022001,02023003,02024003,02025023,02026001
02001001,02002001,02003003,02004003,02005002,02006017,02007003,02008003,02009003,02010003,02011002,02012005,02013003,02014001,02015002,02016003,02017002,02018007,02019002,02020002,02021001,02022001,02023003,02024002,02025026,02026001
02001002,02002004,02003001,02004001,02005002,02006016,02007002,02008002,02009005,02010003,02011006,02012003,02013003,02014001,02015002,02016002,02017003,02018041,02019003,02020003,02021001,02022001,02023002,02024002,02025028,02026001
02001002,02002004,02003001,02004001,02005002,02006016,02007002,02008002,02009005,02010003,02011006,02012003,02013003,02014001,02015002,02016002,02017003,02018041,02019003,02020003,02021001,02022001,02023002,02024002,02025028,02026001
02001001,02002010,02003003,02004005,02005001,02006010,02007003,02008003,02009004,02010003,02011002,02012003,02013003,02014002,02015002,02016002,02017001,02018041,02019003,02020003,02021001,02022004,02023003,02024001,02025021,02026001
02001002,02002010,02003002,02004002,02005001,02006014,02007003,02008001,02009004,02010001,02011001,02012003,02013003,02014001,02015002,02016002,02017002,02018001,02019002,02020001,02021002,02022001,02023004,02024003,02025023,02026001
02001002,02002010,02003001,02004004,02005003,02006007,02007003,02008001,02009003,02010003,02011001,02012005,02013002,02014003,02015002,02016002,02017001,02018007,02019001,02020003,02021001,02022004,02023002,02024003,02025029,02026001
02001002,02002003,02003001,02004003,02005001,02006010,02007003,02008003,02009005,02010002,02011006,02012003,02013002,02014002,02015005,02016004,02017002,02018001,02019003,02020003,02021003,02022004,02023003,02024003,02025021,02026001
02001002,02002010,02003002,02004002,02005001,02006036,02007003,02008003,02009003,02010004,02011003,02012003,02013003,02014006,02015001,02016003,02017001,02018041,02019003,02020003,02021002,02022004,02023003,02024002,02025020,02026001
02001002,02002004,02003003,02004005,02005003,02006006,02007003,02008003,02009005,02010003,02011006,02012004,02013003,02014001,02015002,02016004,02017002,02018001,02019002,02020002,02021001,02022004,02023001,02024003,02025028,02026001
02001002,02002001,02003001,02004003,02005001,02006014,02007001,02008003,02009003,02010003,02011005,02012004,02013002,02014002,02015002,02016003,02017001,02018003,02019001,02020001,02021001,02022001,02023002,02024002,02025024,02026001
02001001,02002010,02003002,02004002,02005002,02006016,02007001,02008001,02009002,02010004,02011004,02012002,02013003,02014002,02015002,02016002,02017002,02018043,02019001,02020001,02021001,02022001,02023002,02024002,02025023,02026001
02001002,02002003,02003005,02004007,02005001,02006010,02007003,02008002,02009005,02010004,02011005,02012004,02013003,02014004,02015002,02016002,02017002,02018067,02019003,02020001,02021001,02022001,02023003,02024003,02025020,02026001
02001001,02002004,02003002,02004002,02005002,02006014,02007001,02008001,02009005,02010005,02011001,02012004,02013002,02014003,02015003,02016004,02017002,02018017,02019001,02020001,02021001,02022001,02023003,02024005,02025022,02026001
02001002,02002010,02003003,02004003,02005001,02006037,02007003,02008003,02009004,02010002,02011002,02012003,02013003,02014004,02015001,02016003,02017001,02018100,02019001,02020001,02021001,02022002,02023003,02024001,02025020,02026001
02001001,02002004,02003003,02004004,02005001,02006016,02007003,02008001,02009004,02010002,02011003,02012004,02013003,02014003,02015002,02016002,02017001,02018041,02019002,02020002,02021001,02022004,02023002,02024002,02025024,02026001
02001002,02002010,02003001,02004001,02005001,02006010,02007003,02008003,02009001,02010005,02011003,02012003,02013002,02014007,02015003,02016002,02017002,02018053,02019003,02020003,02021001,02022001,02023002,02024001,02025021,02026001
02001001,02002010,02003003,02004005,02005001,02006016,02007001,02008001,02009004,02010003,02011001,02012004,02013003,02014002,02015002,02016003,02017002,02018043,02019001,02020001,02021001,02022001,02023004,02024003,02025020,02026001
02001002,02002001,02003002,02004003,02005002,02006016,02007003,02008001,02009003,02010003,02011001,02012003,02013003,02014002,02015003,02016004,02017002,02018003,02019002,02020001,02021002,02022001,02023002,02024002,02025025,02026001
02001001,02002001,02003002,02004004,02005001,02006002,02007001,02008001,02009002,02010003,02011001,02012004,02013003,02014003,02015002,02016002,02017002,02018002,02019001,02020001,02021001,02022001,02023002,02024003,02025027,02026001
02001001,02002010,02003002,02004003,02005002,02006016,02007001,02008003,02009003,02010002,02011005,02012003,02013002,02014002,02015001,02016002,02017003,02018003,02019002,02020002,02021002,02022004,02023002,02024002,02025022,02026001
02001002,02002004,02003005,02004007,02005001,02006006,02007001,02008003,02009005,02010002,02011003,02012002,02013002,02014002,02015003,02016004,02017001,02018023,02019002,02020001,02021001,02022004,02023003,02024001,02025020,02026001
02001001,02002010,02003003,02004002,02005001,02006010,02007003,02008003,02009003,02010003,02011001,02012004,02013003,02014005,02015004,02016003,02017003,02018004,02019002,02020002,02021002,02022004,02023003,02024002,02025025,02026001
02001001,02002004,02003002,02004003,02005002,02006006,02007001,02008003,02009003,02010003,02011002,02012005,02013003,02014001,02015003,02016003,02017001,02018001,02019001,02020002,02021001,02022001,02023003,02024001,02025024,02026001
02001002,02002010,02003005,02004007,02005001,02006036,02007003,02008003,02009005,02010004,02011002,02012002,02013003,02014002,02015002,02016002,02017002,02018043,02019001,02020001,02021001,02022004,02023003,02024001,02025021,02026001
02001002,02002001,02003002,02004004,02005004,02006004,02007001,02008001,02009004,02010003,02011001,02012003,02013001,02014002,02015004,02016004,02017002,02018101,02019002,02020002,02021002,02022001,02023003,02024002,02025028,02026001
02001001,02002010,02003002,02004003,02005004,02006032,02007003,02008003,02009002,02010003,02011003,02012002,02013003,02014006,02015002,02016003,02017002,02018003,02019001,02020001,02021001,02022001,02023003,02024002,02025022,02026001
02001002,02002010,02003002,02004002,02005001,02006012,02007003,02008002,02009003,02010002,02011002,02012004,02013003,02014002,02015002,02016003,02017002,02018001,02019002,02020002,02021002,02022002,02023002,02024003,02025026,02026001
02001002,02002010,02003001,02004001,02005001,02006016,02007003,02008003,02009002,02010001,02011001,02012004,02013003,02014001,02015002,02016002,02017002,02018040,02019003,02020003,02021001,02022004,02023002,02024001,02025022,02026001
02001001,02002010,02003001,02004001,02005001,02006016,02007003,02008003,02009001,02010005,02011003,02012005,02013002,02014003,02015001,02016001,02017002,02018051,02019001,02020001,02021001,02022001,02023004,02024001,02025025,02026001
02001001,02002010,02003002,02004002,02005001,02006034,02007003,02008003,02009002,02010004,02011002,02012003,02013002,02014003,02015002,02016001,02017002,02018043,02019001,02020001,02021001,02022002,02023002,02024005,02025024,02026001
02001001,02002010,02003002,02004004,02005001,02006016,02007003,02008003,02009002,02010003,02011001,02012002,02013002,02014002,02015002,02016002,02017001,02018007,02019002,02020002,02021002,02022004,02023002,02024003,02025024,02026001
02001002,02002003,02003002,02004005,02005001,02006036,02007003,02008003,02009005,02010004,02011005,02012005,02013003,02014002,02015001,02016002,02017002,02018067,02019002,02020001,02021001,02022002,02023002,02024002,02025023,02026001
02001002,02002004,02003001,02004002,02005003,02006004,02007002,02008002,02009003,02010003,02011002,02012003,02013003,02014001,02015005,02016003,02017003,02018004,02019002,02020001,02021003,02022002,02023002,02024002,02025022,02026001
02001002,02002010,02003002,02004003,02005002,02006017,02007003,02008003,02009005,02010003,02011002,02012004,02013003,02014004,02015003,02016002,02017001,02018040,02019003,02020003,02021001,02022002,02023003,02024001,02025021,02026001
02001002,02002001,02003002,02004002,02005003,02006012,02007001,02008003,02009002,02010004,02011002,02012005,02013001,02014002,02015001,02016004,02017001,02018003,02019001,02020001,02021002,02022001,02023002,02024001,02025023,02026001
02001001,02002010,02003002,02004003,02005004,02006012,02007001,02008001,02009003,02010003,02011004,02012004,02013003,02014003,02015002,02016003,02017002,02018006,02019002,02020001,02021001,02022004,02023004,02024001,02025021,02026001
02001001,02002004,02003002,02004004,02005004,02006010,02007001,02008001,02009003,02010005,02011004,02012005,02013002,02014007,02015001,02016001,02017001,02018053,02019001,02020001,02021001,02022004,02023002,02024002,02025023,02026001
02001001,02002003,02003003,02004005,02005001,02006016,02007003,02008002,02009005,02010003,02011002,02012004,02013003,02014004,02015002,02016002,02017002,02018043,02019001,02020001,02021001,02022005,02023003,02024002,02025023,02026001
02001001,02002010,02003001,02004001,02005002,02006034,02007003,02008003,02009001,02010004,02011005,02012005,02013002,02014002,02015003,02016004,02017002,02018057,02019001,02020001,02021001,02022001,02023002,02024001,02025022,02026001
02001001,02002010,02003005,02004007,02005003,02006010,02007001,02008001,02009005,02010003,02011006,02012005,02013002,02014006,02015005,02016004,02017002,02018001,02019003,02020003,02021003,02022005,02023002,02024004,02025019,02026001
02001001,02002010,02003002,02004005,02005001,02006016,02007003,02008003,02009003,02010004,02011003,02012005,02013002,02014004,02015003,02016002,02017002,02018003,02019002,02020001,02021001,02022003,02023002,02024001,02025023,02026001
02001002,02002010,02003005,02004007,02005001,02006030,02007001,02008001,02009005,02010002,02011006,02012003,02013003,02014007,02015001,02016002,02017002,02018043,02019003,02020001,02021001,02022004,02023003,02024003,02025020,02026001
02001002,02002010,02003003,02004005,02005004,02006004,02007001,02008001,02009004,02010002,02011006,02012002,02013003,02014002,02015002,02016002,02017001,02018055,02019001,02020001,02021002,02022002,02023002,02024003,02025027,02026001
02001002,02002010,02003002,02004007,02005002,02006010,02007003,02008001,02009005,02010004,02011006,02012003,02013003,02014003,02015003,02016004,02017002,02018001,02019002,02020001,02021001,02022001,02023002,02024003,02025025,02026001
02001002,02002010,02003003,02004003,02005002,02006011,02007003,02008003,02009005,02010005,02011004,02012004,02013003,02014004,02015002,02016002,02017002,02018007,02019001,02020001,02021001,02022002,02023003,02024001,02025020,02026001
02001001,02002003,02003002,02004003,02005001,02006004,02007001,02008001,02009002,02010002,02011003,02012002,02013003,02014002,02015003,02016002,02017001,02018004,02019002,02020002,02021002,02022002,02023003,02024003,02025026,02026001
02001002,02002004,02003003,02004005,02005001,02006017,02007003,02008003,02009004,02010003,02011001,02012004,02013003,02014001,02015002,02016002,02017001,02018045,02019002,02020001,02021002,02022001,02023004,02024003,02025023,02026001
02001002,02002010,02003002,02004002,02005002,02006017,02007003,02008001,02009004,02010002,02011005,02012002,02013003,02014002,02015002,02016002,02017001,02018140,02019003,02020003,02021001,02022001,02023003,02024001,02025022,02026001
02001001,02002010,02003005,02004006,02005001,02006016,02007003,02008002,02009005,02010003,02011005,02012004,02013002,02014005,02015002,02016002,02017002,02018003,02019002,02020001,02021002,02022002,02023003,02024001,02025024,02026001
02001002,02002010,02003002,02004002,02005001,02006002,02007003,02008003,02009002,02010003,02011003,02012004,02013003,02014005,02015003,02016002,02017002,02018001,02019001,02020001,02021003,02022001,02023003,02024001,02025026,02026001
02001002,02002010,02003002,02004003,02005001,02006014,02007003,02008003,02009001,02010003,02011002,02012003,02013002,02014007,02015002,02016002,02017001,02018043,02019002,02020001,02021001,02022001,02023002,02024002,02025026,02026001
02001001,02002010,02003003,02004004,02005001,02006030,02007001,02008001,02009005,02010003,02011004,02012005,02013003,02014005,02015003,02016002,02017002,02018075,02019001,02020001,02021001,02022002,02023004,02024003,02025022,02026001
02001002,02002010,02003002,02004005,02005001,02006037,02007003,02008003,02009004,02010004,02011002,02012003,02013003,02014007,02015002,02016002,02017001,02018043,02019002,02020001,02021002,02022001,02023002,02024004,02025027,02026001
02001002,02002010,02003003,02004005,02005002,02006012,02007003,02008003,02009004,02010002,02011001,02012004,02013003,02014002,02015001,02016002,02017002,02018051,02019001,02020001,02021001,02022002,02023003,02024001,02025020,02026001
02001002,02002010,02003005,02004005,02005003,02006010,02007003,02008001,02009005,02010001,02011001,02012002,02013003,02014001,02015001,02016004,02017004,02018001,02019002,02020002,02021001,02022001,02023003,02024003,02025019,02026001
02001001,02002010,02003002,02004001,02005001,02006006,02007001,02008003,02009002,02010004,02011002,02012004,02013003,02014003,02015002,02016002,02017002,02018003,02019003,02020003,02021001,02022001,02023002,02024003,02025024,02026001
02001001,02002010,02003003,02004004,02005001,02006017,02007003,02008003,02009004,02010003,02011004,02012005,02013003,02014006,02015003,02016003,02017002,02018027,02019001,02020001,02021001,02022004,02023002,02024001,02025023,02026001
02001001,02002010,02003001,02004003,02005001,02006004,02007002,02008003,02009004,02010003,02011003,02012005,02013003,02014001,02015003,02016004,02017002,02018003,02019001,02020001,02021001,02022002,02023002,02024003,02025027,02026001
02001001,02002010,02003002,02004003,02005001,02006016,02007002,02008001,02009002,02010004,02011002,02012005,02013003,02014002,02015001,02016002,02017002,02018002,02019001,02020001,02021002,02022002,02023002,02024003,02025024,02026001
02001001,02002010,02003002,02004002,02005001,02006030,02007003,02008003,02009003,02010005,02011001,02012004,02013003,02014003,02015004,02016004,02017001,02018003,02019001,02020001,02021001,02022001,02023002,02024002,02025024,02026001
