01000120001,01000120002,01000120003,01000120004,01000120005,01000112006,01200120007,01200120008,01000120009,01100120010,01200120011,01200000012,01100120013,01200120014,01000120015,01100120016,01200120017,01200111018,01000120019,01000120020,01000120021,01000120022,01000120023,01000120024,01010000025,01000120026
0201001,0202001,0203001,0204001,0205001,0206001,0207001,0208001,0209001,0210001,0211001,0212001,0213001,0214001,0215001,0216001,0217001,0218001,0219001,0220001,0221001,0222001,0223001,0224001,0225999,0226001
0201002,0202002,0203002,0204002,0205002,0206002,0207002,0208002,0209002,0210002,0211002,0212002,0213002,0214002,0215002,0216002,0217002,0218002,0219002,0220002,0221002,0222002,0223002,0224002,,0226002
,0202003,0203003,0204003,0205003,0206004,0207003,0208003,0209003,0210003,0211003,0212003,0213003,0214003,0215003,0216003,0217003,0218004,0219003,0220003,0221003,0222003,0223003,0224003,,
,0202004,0203004,0204004,0205004,0206010,,0208004,0209004,0210004,0211004,0212004,0213004,0214004,0215004,0216004,0217004,0218010,,,,0222004,0223004,0224004,,
,0202005,0203005,0204005,0205005,0206020,,,0209005,0210005,0211005,0212005,0213005,0214005,0215005,,,0218020,,,,,0223005,0224005,,
,0202006,,0204006,0205006,,,,,,0211006,,,0214006,,,,0218040,,,,,,,,
,0202007,,0204007,,,,,,,,,,0214007,,,,,,,,,,,,
,0202008,,,,,,,,,,,,,,,,,,,,,,,,
